139	representantes_de_los_trabajadores	IMPLICA	libertad_sindical
140	morosidad_de_la_comunidad_de_propietarios	IMPLICA	comunidad_de_propietarios
141	mano_dominante	IMPLICA	brazo_dominante
142	perfil_en_red_social	IMPLICA	red_social
143	exhibicion_de_armas	IMPLICA	arma
144	reparacion_de_armas	IMPLICA	arma
145	comercio_de_armas	IMPLICA	arma
146	utilizacion_de_arma	IMPLICA	arma
147	fabricacion_de_armas	IMPLICA	arma
148	medidas_de_seguridad_en_las_armas	IMPLICA	arma
149	comiso_de_arma	IMPLICA	arma
150	circulacion_de_armas	IMPLICA	arma
151	tenencia_de_armas	IMPLICA	arma
152	victima_de_accidente	IMPLICA	accidente
153	elaboracion_de_vinos	IMPLICA	vino
154	calidad_del_vino	IMPLICA	vino
155	elaboracion_de_vinos	IMPLICA	cultivo_viticola
156	clausula_contractual	IMPLICA	contrato
157	falta_de_claridad_de_los_terminos_del_contrato	IMPLICA	contrato
158	nulidad_de_clausula	IMPLICA	clausula
159	clausula_de_sumision_expresa	IMPLICA	sumision_expresa
160	profesor_de_escuela_oficial_de_idiomas	IMPLICA	escuela_oficial_de_idiomas
161	espectaculo_taurino	IMPLICA	toro_de_lidia
162	tratamiento_medico	IMPLICA	asistencia_sanitaria
163	inmovilizacion_con_vendaje	IMPLICA	vendaje_compresivo
164	dedo_de_la_mano	IMPLICA	mano
165	mano	IMPLICA	brazo
166	contratacion_de_linea_telefonica	IMPLICA	linea_telefonica
167	impuesto_transferido	IMPLICA	cesion_de_tributos
168	validez_de_la_diligencia_de_entrada_y_registro	IMPLICA	diligencia_de_entrada_y_registro
169	diligencia_de_entrada_y_registro	IMPLICA	entrada_y_registro_domiciliario
170	consentimiento_paterno	IMPLICA	padre
171	mercancia_importada	IMPLICA	importacion_de_mercancias
172	endoso_de_la_letra_de_cambio	IMPLICA	letra_de_cambio
173	objeto_del_juicio_cambiario	IMPLICA	juicio_cambiario
174	demanda_de_juicio_cambiario	IMPLICA	juicio_cambiario
175	incoacion_de_juicio_cambiario	IMPLICA	juicio_cambiario
176	oposicion_a_la_demanda_de_juicio_cambiario	IMPLICA	juicio_cambiario
177	endoso_del_pagare	IMPLICA	pagare
178	convenio_regulador_de_separacion	IMPLICA	separacion_matrimonial
179	fuente_de_ingresos_del_matrimonio	IMPLICA	matrimonio
180	ruptura_matrimonial	IMPLICA	matrimonio
181	fecha_de_la_separacion_matrimonial	IMPLICA	separacion_matrimonial
182	modificacion_de_las_medidas_definitivas_de_separacion_matrimonial	IMPLICA	separacion_matrimonial
183	pension_de_alimentos_fijada_en_sentencia_de_separacion	IMPLICA	separacion_matrimonial
184	demanda_de_divorcio_contencioso	IMPLICA	proceso_de_divorcio
185	conflictividad_matrimonial	IMPLICA	matrimonio
186	crisis_matrimonial	IMPLICA	matrimonio
187	sindrome_de_fatiga_cronica	IMPLICA	fatiga_cronica
188	objeto_de_plastico	IMPLICA	plastico
189	tobillo_izquierdo	IMPLICA	pie_izquierdo
190	autopista_de_peaje	IMPLICA	peaje_de_acceso
191	actores_del_endoso	IMPLICA	endoso
192	registro_de_jornada	IMPLICA	control_de_horario
193	registro_horario	IMPLICA	control_de_horario
194	relacion_del_acusado_con_la_victima	IMPLICA	relacion_entre_victima_y_agresor
195	punto_del_orden_del_dia	IMPLICA	orden_del_dia
196	atribucion_de_la_guarda_y_custodia	IMPLICA	guarda_y_custodia
197	dominio_publico_maritimo_terrestre	IMPLICA	espacio_maritimo_terrestre
198	sociedad_absorbente	IMPLICA	absorcion_de_sociedad
199	aprobacion_del_proyecto_de_reparcelacion	IMPLICA	proyecto_de_reparcelacion
200	concesion_de_licencia_de_obras	IMPLICA	licencia_de_obras
201	servicio_de_anestesia_y_reanimacion	IMPLICA	anestesia
202	hoja_de_anestesia	IMPLICA	anestesia
203	intervencion_quirurgica_con_anestesia	IMPLICA	anestesia
204	custodia_de_los_hijos	IMPLICA	custodia_del_menor
205	delito_de_apropiacion_indebida	IMPLICA	apropiacion_indebida
206	perfil_de_facebook	IMPLICA	red_social_facebook
207	resumen_anual_del_iva	IMPLICA	modelo_390
208	cristal_de_la_puerta	IMPLICA	puerta
209	marco_de_la_puerta	IMPLICA	puerta
210	cerradura_de_la_puerta_de_acceso	IMPLICA	puerta
211	sutura_de_la_herida	IMPLICA	herida
212	tutela_de_la_libertad_sindical	IMPLICA	libertad_sindical
213	juicio_por_desahucio	IMPLICA	demanda_de_desahucio
214	registro_de_la_marca	IMPLICA	marcas
215	suministro_de_agua_potable	IMPLICA	agua_potable
216	delito_de_peligro_abstracto	IMPLICA	peligro_abstracto
217	delito_de_trafico_de_influencias	IMPLICA	trafico_de_influencias
218	delito_de_fraude_de_subvenciones	IMPLICA	fraude_de_subvenciones
219	factura_de_consumo_electrico	IMPLICA	consumo_electrico
220	causa_de_abstencion_y_recusacion	IMPLICA	abstencion_y_recusacion
221	contrato_de_cuentas_en_participacion	IMPLICA	cuenta_en_participacion
222	clinica_veterinaria	IMPLICA	veterinario
223	mancomunidad_de_propietarios	IMPLICA	comunidad_de_propietarios
224	recibo_de_finiquito	IMPLICA	finiquito
225	poliza_de_pignoracion	IMPLICA	pignoracion
226	violencia_fisica	IMPLICA	empleo_de_violencia
227	delito_de_lesiones_por_imprudencia	IMPLICA	lesiones_por_imprudencia
228	delito_de_abuso_de_autoridad	IMPLICA	abuso_de_autoridad
229	contrato_de_gestion_de_riesgos_financieros	IMPLICA	gestion_de_riesgos_financieros
230	servicio_de_recogida_de_residuos_solidos_urbanos	IMPLICA	recogida_de_residuos
231	traspaso_en_bloque_por_sucesion_universal	IMPLICA	sucesion_a_titulo_universal
232	contrato_de_promesa_de_compraventa	IMPLICA	promesa_de_compraventa
233	reconocimiento_de_la_pension_de_orfandad	IMPLICA	pension_de_orfandad
234	declaracion_de_concurso_necesario	IMPLICA	concurso_necesario_de_acreedores
235	acta_de_recepcion_provisional	IMPLICA	recepcion_provisional
236	acta_de_recepcion_de_la_obra	IMPLICA	recepcion_de_la_obra
237	firma_falsa	IMPLICA	falsificacion_de_firma
238	responsabilidad_por_la_caida_en_una_discoteca	IMPLICA	caida_en_una_discoteca
239	vulneracion_de_derechos_fundamentales	IMPLICA	derecho_fundamental
240	vulneracion_de_derechos_fundamentales	IMPLICA	tutela_de_derechos_fundamentales
241	representantes_de_los_trabajadores	IMPLICA	representacion_unitaria_de_los_trabajadores
242	delegado_sindical_intercentros	IMPLICA	representacion_unitaria_de_los_trabajadores
243	credito_horario	IMPLICA	representantes_de_los_trabajadores
244	representantes_de_los_trabajadores	IMPLICA	funcion_de_representacion
245	cargo_sindical	IMPLICA	sindicato
246	afiliacion_a_un_sindicato	IMPLICA	sindicato
247	comite_de_empresa	IMPLICA	representantes_de_los_trabajadores
248	demanda_de_conflicto_colectivo	IMPLICA	libertad_sindical
249	contrato_marco_de_operacion_financiera	IMPLICA	operacion_financiera
250	incoacion_del_procedimiento_sancionador	IMPLICA	incoacion_del_expediente_sancionador
251	nota_de_entrega	IMPLICA	entrega_de_la_mercancia
252	publicacion_de_fotografia	IMPLICA	difusion_de_fotografias
253	delito_de_abandono_de_menores_o_incapaces	IMPLICA	abandono_de_menores_o_incapaces
254	inexistencia_de_nexo_causal	IMPLICA	nexo_causal
255	ejercicio_del_derecho_de_reversion	IMPLICA	derecho_de_reversion
256	despido_objetivo_por_ineptitud_sobrevenida	IMPLICA	ineptitud_sobrevenida_del_trabajador
257	impuesto_general_sobre_el_trafico_de_empresas	IMPLICA	trafico_de_empresas
258	extradicion_pasiva	IMPLICA	procedimiento_de_extradicion
259	responsabilidad_civil_por_los_daños_causados_por_productos_defectuosos	IMPLICA	producto_defectuoso
260	importe_inferior_al_debido_por_causa_imputable_al_retenedor	IMPLICA	causa_imputable_al_retenedor
261	opcion_de_tributacion_conjunta	IMPLICA	tributacion_conjunta
262	reinsercion_laboral_del_trabajador	IMPLICA	ocupacion_remunerada
263	obligacion_de_conservacion_de_libros	IMPLICA	conservacion_de_los_libros
264	desembolso_de_dividendos_pasivos	IMPLICA	dividendo_pasivo
265	uso_del_euskera	IMPLICA	euskera
266	vulneracion_del_principio_de_neutralidad	IMPLICA	principio_de_neutralidad
267	requisito_de_solvencia_tecnica	IMPLICA	solvencia_tecnica
268	fondos_de_origen_ilicito	IMPLICA	origen_ilicito_del_dinero
269	control_y_vigilancia	IMPLICA	servicio_de_vigilancia
270	revision_de_la_autorizacion_de_vertido	IMPLICA	autorizacion_de_vertido_de_aguas_residuales
271	persona_en_riesgo_de_exclusion_social	IMPLICA	riesgo_de_exclusion_social
272	juicio_mediante_videoconferencia	IMPLICA	sistema_de_videoconferencia
273	explotacion_del_derecho_de_imagen	IMPLICA	derechos_de_imagen
274	uso_del_credito_horario	IMPLICA	credito_horario
275	tramite_de_subsanacion	IMPLICA	subsanacion_de_defecto
276	caudal_hereditario	IMPLICA	sucesion_mortis_causa
277	apertura_de_la_sucesion	IMPLICA	sucesion_mortis_causa
278	valor_del_caudal_hereditario	IMPLICA	caudal_hereditario
279	distribucion_del_caudal_hereditario	IMPLICA	caudal_hereditario
280	tercios_hereditarios	IMPLICA	sucesion_mortis_causa
281	heredero_forzoso	IMPLICA	sucesion_ab_intestato
282	liquidacion_de_caudal_hereditario	IMPLICA	caudal_hereditario
283	comunidad_de_herederos	IMPLICA	sucesion_mortis_causa
284	heredero	IMPLICA	comunidad_de_herederos
285	adjudicacion_de_la_herencia	IMPLICA	sucesion_mortis_causa
286	inventario_de_la_herencia	IMPLICA	sucesion_mortis_causa
287	clausura_de_actividad	IMPLICA	cierre_de_local
288	principio_de_lealtad_institucional	IMPLICA	lealtad_institucional
289	convocatoria_de_huelga_indefinida	IMPLICA	mantenimiento_de_los_servicios_minimos
290	exceso_de_ruido	IMPLICA	molestias_a_los_vecinos
291	adopcion_de_medidas_de_seguridad	IMPLICA	medida_de_seguridad
292	incomparecencia_del_demandado_al_acto_del_juicio	IMPLICA	ficta_confessio
293	reparacion_parcial	IMPLICA	disminucion_de_los_efectos_del_delito
294	incumplimiento_reciproco	IMPLICA	negocio_juridico_sinalagmatico
295	plan_de_pago_a_proveedores	IMPLICA	pago_al_proveedor
296	validez_de_las_escuchas_telefonicas	IMPLICA	legitimidad_de_las_intervenciones_telefonicas
297	plazo_de_prescripcion	IMPLICA	prescripcion
298	conservacion_de_montes	IMPLICA	montes_y_bosques
299	repoblacion_forestal	IMPLICA	montes_y_bosques
300	fomento_forestal	IMPLICA	montes_y_bosques
301	proteccion_de_montes	IMPLICA	montes_y_bosques
302	demanda_por_despido	IMPLICA	despido
303	despido_procedente	IMPLICA	despido
304	tobillo_derecho	IMPLICA	pie_derecho
305	reiteracion_del_impago	IMPLICA	incumplimiento_del_deber_de_pago
306	ejercicio_del_ius_puniendi	IMPLICA	ius_puniendi
307	abono_parcial	IMPLICA	pago_pendiente
308	planeamiento_territorial	IMPLICA	territorialidad
309	existencia_de_un_acuerdo_transaccional	IMPLICA	acuerdo_transaccional
310	nulidad_del_acuerdo_transaccional	IMPLICA	acuerdo_transaccional
311	aplazamiento_de_precio	IMPLICA	operaciones_a_plazos
312	incompatibilidad_de_altos_cargos	IMPLICA	alto_cargo_de_la_administracion
313	obligacion_sinalagmatica	IMPLICA	contrato_bilateral
314	acreedor_pignoraticio	IMPLICA	derecho_de_prenda
315	derechos_e_intereses_legitimos	IMPLICA	interes_legitimo
316	defensa_de_los_legitimos_intereses	IMPLICA	interes_legitimo
317	garantia_real	IMPLICA	formalizacion_de_la_escritura_publica
318	liquidacion_de_tasa_por_licencia_de_obras	IMPLICA	tasa_por_concesion_de_licencia
319	sociedad_de_correduria_de_seguros	IMPLICA	corredor_de_reaseguro
320	autorizacion_de_residencia_permanente_en_españa	IMPLICA	residencia_permanente
321	coste_de_reparacion_del_vehiculo	IMPLICA	valoracion_de_los_trabajos_de_reparacion
322	grabacion_de_seguridad	IMPLICA	camara_de_seguridad
323	importe_del_recibo	IMPLICA	emision_de_recibo
324	notificacion_por_correo_certificado	IMPLICA	correo_certificado
325	asistencia_sanitaria	IMPLICA	atencion_sanitaria
326	concesion_de_la_nacionalidad_española	IMPLICA	solicitud_de_concesion_de_la_nacionalidad_española
327	aire_del_local_de_trabajo	IMPLICA	local_de_trabajo
328	alojamiento_turistico	IMPLICA	uso_turistico
329	complemento_de_atencion_continuada	IMPLICA	atencion_continuada
330	finca_adjudicada	IMPLICA	adjudicacion_de_las_fincas
331	resolucion_aprobatoria_del_deslinde	IMPLICA	aprobacion_de_deslinde
332	resolucion_aprobatoria_del_deslinde	IMPLICA	procedimiento_de_deslinde
333	mantenimiento_del_equilibrio_economico	IMPLICA	equilibrio_economico_financiero
334	conservacion_de_la_naturaleza	IMPLICA	conservacion_del_medio_natural
335	modificacion_colectiva_de_condiciones_de_trabajo	IMPLICA	caracter_colectivo
336	cancelacion_de_asiento_registral	IMPLICA	orden_de_cancelacion
337	solicitud_de_beca	IMPLICA	convocatoria_de_becas
338	victima_de_acoso	IMPLICA	acoso
339	relacion_de_amistad	IMPLICA	existencia_de_amistad
340	organizacion_terrorista	IMPLICA	actividad_terrorista
341	miembros_de_la_unidad_economica_de_convivencia	IMPLICA	unidad_economica_de_convivencia
342	reconocimiento_de_la_condicion_de_refugiado	IMPLICA	autorizacion_de_permanencia_en_españa
343	covid_19	IMPLICA	sars_cov_2
344	expediente_de_regulacion_de_empleo	IMPLICA	extincion_de_la_relacion_laboral
345	expediente_de_regulacion_temporal_de_empleo	IMPLICA	modificacion_sustancial_de_las_condiciones_de_trabajo
346	periodo_de_consultas	IMPLICA	proceso_de_negociacion
347	suspension_de_la_relacion_laboral	IMPLICA	relacion_laboral
348	ejecucion_del_plan_de_viabilidad	IMPLICA	plan_de_viabilidad
349	sars	IMPLICA	sars_cov
350	sindrome_respiratorio_de_oriente_medio	IMPLICA	mers_cov
351	enfermedad_virica	IMPLICA	microorganismo_virico
352	impuesto_de_la_renta_de_los_no_residentes	IMPLICA	condicion_de_no_residente
353	impago_de_prima_unica	IMPLICA	prima_unica
354	impago_de_prima_sucesiva	IMPLICA	prima_sucesiva
355	luxacion_de_cadera_izquierda	IMPLICA	cadera_izquierda
356	negocio_disimulado	IMPLICA	apariencia_de_negocio
357	impugnacion_de_sancion	IMPLICA	recurso_contra_sancion
358	anulacion_de_sancion	IMPLICA	nulidad_de_sancion
359	solicitud_de_concesion_de_la_nacionalidad_española	IMPLICA	tramitacion_del_expediente_de_nacionalidad
360	conocimiento_de_la_lengua	IMPLICA	comprension_del_idioma
361	monte_catalogado	IMPLICA	catalogo_de_montes_de_utilidad_publica
362	gran_establecimiento_comercial	IMPLICA	grandes_superficies
363	cese_de_la_actividad_de_la_empresa	IMPLICA	cierre_del_centro_de_trabajo
364	tasa_por_reserva_del_dominio_publico_radioelectrico	IMPLICA	reserva_del_dominio_publico
365	elecciones_periodicas_por_sufragio_universal	IMPLICA	sufragio_universal
366	ausencia_de_prueba	IMPLICA	falta_de_acreditacion
367	pension_aneja_a_la_medalla_de_mutilado	IMPLICA	concesion_de_la_medalla_de_mutilado
368	acuerdo_de_la_mesa_sectorial_de_negociacion	IMPLICA	mesa_sectorial
369	expulsion_del_territorio	IMPLICA	obligacion_de_salida_del_territorio_nacional
370	acceso_electronico_a_la_administracion	IMPLICA	medio_electronico
371	vulneracion_del_derecho_a_la_tutela_judicial_efectiva	IMPLICA	indefension
372	proteccion_al_deudor_hipotecario	IMPLICA	deudor_hipotecario
373	sucesion_de_los_titulos_nobiliarios	IMPLICA	titulo_nobiliario
374	causa_de_incapacitacion	IMPLICA	incapacitacion
375	proceso_de_incapacitacion	IMPLICA	incapacitacion
376	sometimiento_a_curatela	IMPLICA	curatela
377	nombramiento_de_curatela	IMPLICA	curatela
378	constitucion_de_la_curatela	IMPLICA	curatela
379	tutor_del_incapaz	IMPLICA	incapacitacion
380	consumo_de_agua_y_electricidad	IMPLICA	consumo_de_agua
381	consumo_de_agua_y_electricidad	IMPLICA	consumo_electrico
382	consumo_electrico	IMPLICA	electricidad
383	produccion_de_energia_electrica	IMPLICA	electricidad
384	excepcion_del_proceso_por_injurias_y_calumnias_verbales	IMPLICA	injurias_y_calumnias_verbales
385	falta_de_entrega_de_la_cosa_vendida	IMPLICA	suspension_del_pago_del_precio
386	tasa_por_inspeccion_y_control_sanitario	IMPLICA	controles_sanitarios_de_animales
387	contrato_de_deposito_mercantil	IMPLICA	deposito_mercantil
388	defensa_de_los_legitimos_intereses	IMPLICA	derechos_e_intereses_legitimos
389	sistema_de_contabilidad_de_costes	IMPLICA	contabilidad_de_costes
390	destruccion_o_menoscabo_de_la_cosa	IMPLICA	daño_de_la_cosa
391	grabar_o_reproducir_la_vida_intima_de_las_personas	IMPLICA	divulgacion_de_la_vida_privada
392	suspension_de_la_ejecutividad_de_la_deuda_tributaria	IMPLICA	suspension_del_pago_de_la_deuda
393	cumplimiento_contractual	IMPLICA	incumplimiento_contractual
394	modelo_584	IMPLICA	impuesto_sobre_la_produccion_de_combustible_nuclear_gastado_y_residuos_radioactivos
395	principio_de_autonomia_de_la_voluntad	IMPLICA	autonomia_de_la_voluntad
396	informe_provisional_de_la_administracion_concursal	IMPLICA	administracion_concursal
397	duracion_de_la_inspeccion	IMPLICA	actuacion_inspectora
398	variacion_del_tipo_de_interes	IMPLICA	tipo_de_interes
399	television_en_alta_definicion	IMPLICA	alta_definicion
400	contrato_de_apertura_de_credito	IMPLICA	apertura_de_credito
401	aparcamiento_del_centro_comercial	IMPLICA	centro_comercial
402	inscripcion_en_el_catalogo_de_aguas_privadas	IMPLICA	catalogo_de_aguas_privadas
403	vecindad_civil_foral	IMPLICA	vecindad_civil
404	vecindad_civil_comun	IMPLICA	vecindad_civil
405	registro_de_solvencia_patrimonial	IMPLICA	solvencia_patrimonial
406	fecha_de_entrega_de_llaves	IMPLICA	entrega_de_llaves
407	escolarizacion_de_menores	IMPLICA	escolarizacion
408	fraccionamiento_de_la_deuda_tributaria	IMPLICA	fraccionamiento_de_deudas
409	actuacion_medica_negligente	IMPLICA	negligencia_medica
410	derechos_antidumping	IMPLICA	antidumping
411	delito_de_abandono_de_destino	IMPLICA	abandono_de_destino
412	abastecimiento_de_carburantes	IMPLICA	carburante
413	comunicacion_radiofonica	IMPLICA	emisora_de_radio
414	explotacion_de_ganado_bovino	IMPLICA	ganado_vacuno
415	carne_de_bovino	IMPLICA	ganado_vacuno
416	explotacion_ganadera	IMPLICA	animal_de_granja
417	acoso_discriminatorio	IMPLICA	discriminacion
